2026-03-17 16:11:17 [INFO   ] EmbedSim.sink — EmbedSim init  T=0.012 s  dt=5e-06 s  solver=EULER  log=C:\EmbedSimProject\embed_sim_project\embedsim_log\sink_20260317_161117.log
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01314  t=0.006570 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01315  t=0.006575 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01315  t=0.006575 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01315  t=0.006575 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01315  t=0.006575 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01315  t=0.006575 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01316  t=0.006580 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01316  t=0.006580 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01316  t=0.006580 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01316  t=0.006580 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01316  t=0.006580 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01317  t=0.006585 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01317  t=0.006585 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01317  t=0.006585 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01317  t=0.006585 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01317  t=0.006585 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01318  t=0.006590 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01318  t=0.006590 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01318  t=0.006590 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01318  t=0.006590 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01318  t=0.006590 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01319  t=0.006595 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01319  t=0.006595 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01319  t=0.006595 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01319  t=0.006595 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01319  t=0.006595 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01320  t=0.006600 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01320  t=0.006600 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01320  t=0.006600 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01320  t=0.006600 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01320  t=0.006600 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01321  t=0.006605 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01321  t=0.006605 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01321  t=0.006605 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01321  t=0.006605 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01321  t=0.006605 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01322  t=0.006610 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01322  t=0.006610 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01322  t=0.006610 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01322  t=0.006610 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01322  t=0.006610 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01323  t=0.006615 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01323  t=0.006615 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01323  t=0.006615 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01323  t=0.006615 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01323  t=0.006615 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01324  t=0.006620 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01324  t=0.006620 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01324  t=0.006620 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01324  t=0.006620 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01324  t=0.006620 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01325  t=0.006625 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01325  t=0.006625 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01325  t=0.006625 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01325  t=0.006625 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01325  t=0.006625 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01326  t=0.006630 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01326  t=0.006630 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01326  t=0.006630 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01326  t=0.006630 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01326  t=0.006630 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01327  t=0.006635 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01327  t=0.006635 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01327  t=0.006635 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01327  t=0.006635 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01327  t=0.006635 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01328  t=0.006640 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01328  t=0.006640 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01328  t=0.006640 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01328  t=0.006640 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01328  t=0.006640 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01329  t=0.006645 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01329  t=0.006645 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01329  t=0.006645 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01329  t=0.006645 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01329  t=0.006645 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01330  t=0.006650 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01330  t=0.006650 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01330  t=0.006650 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01330  t=0.006650 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01330  t=0.006650 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01331  t=0.006655 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01331  t=0.006655 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01331  t=0.006655 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01331  t=0.006655 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01331  t=0.006655 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01332  t=0.006660 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01332  t=0.006660 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01332  t=0.006660 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01332  t=0.006660 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01332  t=0.006660 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01333  t=0.006665 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01333  t=0.006665 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01333  t=0.006665 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01333  t=0.006665 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01333  t=0.006665 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01334  t=0.006670 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01334  t=0.006670 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01334  t=0.006670 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01334  t=0.006670 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01334  t=0.006670 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01335  t=0.006675 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01335  t=0.006675 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01335  t=0.006675 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01335  t=0.006675 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01335  t=0.006675 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01336  t=0.006680 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01336  t=0.006680 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01336  t=0.006680 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01336  t=0.006680 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01336  t=0.006680 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01337  t=0.006685 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01337  t=0.006685 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01337  t=0.006685 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01337  t=0.006685 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01337  t=0.006685 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01338  t=0.006690 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01338  t=0.006690 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01338  t=0.006690 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01338  t=0.006690 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01338  t=0.006690 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01339  t=0.006695 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01339  t=0.006695 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01339  t=0.006695 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01339  t=0.006695 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01339  t=0.006695 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01340  t=0.006700 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01340  t=0.006700 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01340  t=0.006700 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01340  t=0.006700 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01340  t=0.006700 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01341  t=0.006705 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01341  t=0.006705 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01341  t=0.006705 s  pi                              (PI_BuckBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01341  t=0.006705 s  buck                            (BuckConverterBlock)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01341  t=0.006705 s  sink                            (VectorEnd)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01342  t=0.006710 s  vref                            (VectorStep)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01342  t=0.006710 s  fb                              (VectorDelay)
2026-03-17 16:11:18 [DEBUG  ] EmbedSim.sink — EXEC   step=01342  t=0.006710 s  pi                              (PI_BuckBlock)
